KOHAT TEXTILE MILLS LIMITED,,,,,,,,,
,,,,,,,,,
On-Hand Inventory,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Item,,Item Name,,Configuration,Size ,Color ,Style,Warehouse,Qty
PH76012800,,TRANSDUCER,,-,PRESSURE/0~6 BAR,-,JENBACHER/-/-,KTM-MNSTR,1.00
PH76012800,,TRANSDUCER,,-,PRESSURE/JGS-320,-,JENBACHER/-/-,KTM-MNSTR,6.00
PH76014000,,CONTROLLER,,-,SCHRITTMOTORENTRELBER BIS V2 . 4/-,-,JENBACHER/AUSTRIA/JGS-320,KTM-MNSTR,1.00
PH76014000,,CONTROLLER,,-,TEMPERATURE/-,-,JENBACHER/AUSTRIA/JGS-320,KTM-MNSTR,2.00
PH76014020,,CONTROLLER USED,,-,Z.P.R/-,-,-,KTM-MNSTR,1.00
PH76014600,,LINER,,-,CYLINDER (USED),-,JENBACHER/-/-,KTM-MNSTR,15.00
PH76014600,,LINER,,-,CYLINDER/-,-,JENBACHER/-/-,KTM-MNSTR,1.00
PH76014700,,ROTO CAP,,-,-,-,JENBACHER/-/-,KTM-MNSTR,24.00
PH76014800,,GEAR,,-,WATER PUMP/-,-,JENBACHER/-/-,KTM-MNSTR,2.00
PH76015200,,SEALING,,-,-,-,-,KTM-MNSTR,180.00
PH76015200,,SEALING,,-,EXHAUST/-,-,-,KTM-MNSTR,23.00
PH76016300,,PULSE GENERATOR,,-,-,-,-,KTM-MNSTR,2.00
PH76016420,,AVR USED,,-,-/320XMX321,-,-,KTM-MNSTR,1.00
PH76017400,,VESSEL,,-,PRESSURE/-,-,JENBACHER/-/-,KTM-MNSTR,1.00
PH76017800,,ROD,,-,CONNECTING BEARING TYPE 2 & TYPE 3/100X107X38.7,-,JENBACHER/-/-,KTM-MNSTR,3.00
PH76018300,,ACCESSORIES,,-,ELECTRIC/-,-,JENBACHER/-/JGS-320,KTM-MNSTR,2.00
PM70100000,,BAG,,-,"PLAIN/34""X46""",-,-,KTM-MNSTR,227.00
PM70100000,,BAG,,-,"PLAIN/36""x48""",-,-,KTM-MNSTR,"2,000.00"
PM70100000,,BAG,,NYLON,"MESH/L 87"", ROUND 90"", (MESH 60)",-/WHITE,-,KTM-MNSTR,2.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/33""X46""",-,-,KTM-MNSTR,"2,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/33""X46""",-,-,PKNG-WH,32.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/34""X46""",-,-,KTM-MNSTR,500.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/34""X46""",-,-,KTM-TRNSIT,500.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/34""X46""",-,-,PKNG-WH,-605.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/35""X46""",-,-,KTM-MNSTR,300.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/35""X46""",-,-,PKNG-WH,14.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/36""x48""",-,-,KTM-MNSTR,500.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/36""x48""",-,-,PKNG-WH,105.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/37""X48""",-,-,KTM-MNSTR,"3,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/38""X48""",-,-,KTM-MNSTR,100.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/42""X43""",-,-,KTM-MNSTR,"1,323.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/35""X46""",-/DOUBLE BLACK STRIP,-,KTM-MNSTR,"2,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/DOUBLE BLACK STRIP,-,KTM-TRNSIT,260.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/DOUBLE BLACK STRIP,-,PKNG-WH,-260.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/35""X46""",-/DOUBLE BLUE STRIP,-,KTM-MNSTR,"3,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/35""X46""",-/DOUBLE BLUE STRIP,-,PKNG-WH,71.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/DOUBLE GREEN STRIP,-,KTM-MNSTR,"3,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/DOUBLE GREEN STRIP,-,PKNG-WH,3.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER35""X46""",-/DOUBLE GREEN STRIP,-,KTM-MNSTR,500.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/DOUBLE RED STRIP,-,KTM-MNSTR,"3,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/DOUBLE RED STRIP,-,PKNG-WH,3.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER35""X46""",-/DOUBLE RED STRIP,-,KTM-MNSTR,500.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER35""X46""",-/DOUBLE RED STRIP,-,PKNG-WH,192.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/35""X46""",-/DOUBLE RED STRIP,-,PKNG-WH,1.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/35""X46""",-/DOUBLE YELLOW STRIP,-,KTM-MNSTR,"4,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/35""X46""",-/DOUBLE YELLOW STRIP,-,KTM-TRNSIT,136.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/35""X46""",-/DOUBLE YELLOW STRIP,-,PKNG-WH,-331.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE BLACK STRIP,-,KTM-MNSTR,"2,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE BLACK STRIP,-,PKNG-WH,51.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE BLACK STRIP,-,KTM-MNSTR,"1,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE BLACK STRIP,-,PKNG-WH,13.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE BLUE STRIP,-,KTM-MNSTR,"5,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE BLUE STRIP,-,PKNG-WH,39.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE BLUE STRIP,-,KTM-MNSTR,"1,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/35""X46""",-/SINGLE BLUE STRIP,-,PKNG-WH,6.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE BROWN STRIP,-,KTM-MNSTR,"1,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE BROWN STRIP,-,PKNG-WH,69.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE GREEN STRIP,-,PKNG-WH,-9.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE GREEN STRIP,-,PKNG-WH,-10.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE RED STRIP,-,KTM-MNSTR,"2,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/SINGLE RED STRIP,-,PKNG-WH,13.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/37""X47""",-/SINGLE RED STRIP,-,KTM-MNSTR,"1,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE RED STRIP,-,KTM-MNSTR,"1,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE RED STRIP,-,PKNG-WH,7.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/37""X48""",-/SINGLE RED STRIP,-,KTM-MNSTR,"4,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE YELLOW STRIP,-,KTM-MNSTR,"5,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/42""X43""",-/SINGLE YELLOW STRIP,-,PKNG-WH,15.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE BLACK STRIP,-,KTM-MNSTR,"1,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE BLACK STRIP,-,PKNG-WH,35.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE BLUE STRIP,-,KTM-MNSTR,"2,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE GREEN STRIP,-,KTM-MNSTR,"2,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE GREEN STRIP,-,PKNG-WH,57.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE RED STRIP,-,KTM-MNSTR,"2,750.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/36""X48""",-/TRIPPLE RED STRIP,-,PKNG-WH,7.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/33""X46""",-/WHITE,-,KTM-MNSTR,"3,000.00"
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/35""X47""",-/WHITE,-,KTM-MNSTR,"2,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/38""X48""",-/WHITE,-,KTM-MNSTR,239.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/38""X48""",-/WHITE,-,PKNG-WH,176.00
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/YELLOW STRIP,-,KTM-MNSTR,"3,500.00"
PM70100000,,BAG,,POLY PROPYLENE,"LINER/34""X46""",-/YELLOW STRIP,-,PKNG-WH,30.00
PM70100000,,BAG,,POLY PROPYLENE,"PLAIN/34""X46""",-/YELLOW STRIP,-,KTM-MNSTR,"3,000.00"
PM70100000,,BAG,,POLYTHENE,"LINER/34""X46""",-/YELLOW STRIP,-,KTM-MNSTR,"2,500.00"
PM70100050,,BAG,,POLYTHENE,"H.D/13""X16""",-,-,KTM-MNSTR,"1,773.23"
PM70100050,,BAG,,POLYTHENE,"H.D/13""X16""",-,-,KTM-TRNSIT,499.95
PM70100050,,BAG,,POLYTHENE,"H.D/13""X16""",-,-,PKNG-WH,-295.71
PM70100050,,BAG,,POLYTHENE,"H.D/37""X48""",-,-,KTM-TRNSIT,413.00
PM70100050,,BAG,,POLYTHENE,"H.D/37""X48""",-,-,PKNG-WH,-413.00
PM70100050,,BAG,,POLYTHENE,"SHEESHA/12X16""",-,-,LAB-WH,0.30
PM70100050,,BAG,,POLYTHENE,"SHEESHA/13""X16""",-,-,KTM-MNSTR,"4,258.83"
PM70100050,,BAG,,POLYTHENE,"SHEESHA/13""X16""",-,-,PKNG-WH,283.62
PM70100050,,BAG,,POLYTHENE,"SHEESHA/13""X16""",-,-,RING-WH,0.50
PM70100050,,BAG,,POLYTHENE,"SHEESHA/15""X17""",-,-,KTM-MNSTR,"8,482.25"
PM70100050,,BAG,,POLYTHENE,"SHEESHA/15""X17""",-,-,PKNG-WH,705.26
PM70100050,,BAG,,POLYTHENE,"SHEESHA/37""X48""",-,-,KTM-MNSTR,"3,012.80"
PM70100050,,BAG,,POLYTHENE,"SHEESHA/37""X48""",-,-,PKNG-WH,"2,045.29"
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/ 15""X7«""X7«""",-,-,KTM-MNSTR,120.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/15""X15""X7«""",-,-,KTM-MNSTR,120.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/21""X16""X14""",-,-,KTM-MNSTR,201.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/21""X16""X14""",-,-,KTM-TRNSIT,680.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/21""X16""X14""",-,-,PKNG-WH,101.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/24""X7«""X7«""",-,-,KTM-MNSTR,130.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/27""X13«""X22""",-,-,KTM-MNSTR,827.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/27""X13«""X22""",-,-,KTM-TRNSIT,"1,001.00"
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/27""X13«""X22""",-,-,PKNG-WH,427.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/28""X13«""X24""",-,-,KTM-MNSTR,"2,140.00"
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/28""X14""X24""",-,-,KTM-MNSTR,"4,306.00"
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/28""X14""X24""",-,-,PKNG-WH,472.00
PM70100400,,CORRUGATED BOX,,5PLY,"PLAIN/8""X7«""X7«""",-,-,KTM-MNSTR,84.00
PM70100500,,CORRUGATED SHEET,,3 PLY,"PARTITION/21""X16""",-,-,KTM-MNSTR,514.00
PM70100500,,CORRUGATED SHEET,,3 PLY,"PARTITION/21""X16""",-,-,KTM-TRNSIT,200.00
PM70100500,,CORRUGATED SHEET,,3 PLY,"PARTITION/21""X16""",-,-,PKNG-WH,"6,456.00"
PM70100500,,CORRUGATED SHEET,,3 PLY,"PARTITION/27""X21«""",-,-,PKNG-WH,170.00
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/13""X30""",-,-,KTM-MNSTR,"3,061.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/13""X30""",-,-,KTM-TRNSIT,"22,200.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/13""X30""",-,-,PKNG-WH,"1,892.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/27""X22""",-,-,KTM-MNSTR,"1,456.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/27""X22""",-,-,KTM-TRNSIT,"1,491.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/27""X22""",-,-,PKNG-WH,"3,665.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/28""X24""",-,-,KTM-MNSTR,"5,328.00"
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/28""X24""",-,-,KTM-TRNSIT,6.00
PM70100500,,CORRUGATED SHEET,,3PLY,"PARTITION/28""X24""",-,-,PKNG-WH,"4,990.00"
PM70100800,,JUTE TWINE,,5PLY,-,-,-,KTM-TRNSIT,0.10
PM70100800,,JUTE TWINE,,5PLY,-,-,-,PKNG-WH,-0.10
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK CHECK BOARD,-,KTM-MNSTR,"26,214.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK CHECK BOARD,-,KTM-TRNSIT,"8,880.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK CHECK BOARD,-,PKNG-WH,"-2,472.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK CHECK BOARD,FOC,KTM-MNSTR,"1,278.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK HORIZON,-,KTM-MNSTR,"20,676.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK HORIZON,-,KTM-TRNSIT,"5,184.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK HORIZON,-,PKNG-WH,"4,534.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK HORIZON,FOC,KTM-MNSTR,783.00
PM70101200,,PAPER CONE 5PLY,,-,"4ø20'/TIP DIA 25~26, BOTTOM DIA 57~58, LENGTH 171~172MM, WEI",-/BLACK SLASH,FOC,KTM-MNSTR,"1,128.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK SLASH,-,KTM-MNSTR,"16,934.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK SLASH,-,KTM-TRNSIT,"12,672.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK SLASH,-,PKNG-WH,"-1,880.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK SLASH,FOC,KTM-MNSTR,286.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK STAR,-,KTM-MNSTR,762.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK STAR,-,KTM-TRNSIT,"2,592.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK STAR,-,PKNG-WH,-778.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK STAR,FOC,KTM-MNSTR,20.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TIP,-,KTM-MNSTR,"34,744.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TIP,-,KTM-TRNSIT,"4,368.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TIP,-,PKNG-WH,60.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TIP,FOC,KTM-MNSTR,"1,984.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TWICE CIRCLE,-,KTM-MNSTR,"16,249.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TWICE CIRCLE,-,PKNG-WH,"2,856.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK TWICE CIRCLE,FOC,KTM-MNSTR,"1,105.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACK VERTICAL,-,PKNG-WH,"-3,600.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLACKHORIZON,FOC,KTM-MNSTR,384.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALF MOON,-,KTM-MNSTR,288.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALF MOON,-,KTM-TRNSIT,"5,296.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALF MOON,-,PKNG-WH,"-4,696.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALF MOON,FOC,KTM-MNSTR,660.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALFMOON,-,KTM-MNSTR,"13,073.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALFMOON,-,PKNG-WH,"3,154.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HALFMOON,FOC,KTM-MNSTR,"1,584.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HORIZON,-,KTM-MNSTR,"10,688.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HORIZON,-,KTM-TRNSIT,"7,200.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HORIZON,-,PKNG-WH,"3,511.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HORIZON,FOC,KTM-MNSTR,969.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HORIZONTAL LINE,-,KTM-TRNSIT,"2,305.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE HORIZONTAL LINE,-,PKNG-WH,"-2,305.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE SLASH,-,KTM-MNSTR,"9,792.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE SLASH,-,KTM-TRNSIT,864.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE SLASH,-,PKNG-WH,"1,183.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE SLASH,FOC,KTM-MNSTR,155.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE TIP,-,KTM-MNSTR,"2,304.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE TIP,-,KTM-TRNSIT,"8,928.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE TIP,-,PKNG-WH,"-3,456.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/BLUE TIP,FOC,KTM-MNSTR,1.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN,-,KTM-MNSTR,"21,824.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN,-,PKNG-WH,477.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN,FOC,KTM-MNSTR,"1,972.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN HORIZON,-,KTM-MNSTR,"23,907.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN HORIZON,-,KTM-TRNSIT,"1,440.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN HORIZON,FOC,KTM-MNSTR,926.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN SLASH,-,KTM-MNSTR,852.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN SLASH,-,KTM-TRNSIT,"6,912.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN SLASH,-,PKNG-WH,"-1,648.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN STAR,-,KTM-MNSTR,"29,056.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN STAR,-,KTM-TRNSIT,"1,152.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN STAR,-,PKNG-WH,"23,348.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN STAR,FOC,KTM-MNSTR,"2,070.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN TIP,-,KTM-TRNSIT,"8,352.00"
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN TIP,-,PKNG-WH,80.00
PM70101200,,PAPER CONE 5PLY,,-,"5ø57'/TIP DIA 25~26, BOTTOM DIA 67~68, LENGTH 171~172MM, WEI",-/GREEN VERTICAL,-,PKNG-WH,"-3,000.00"
